1;2;3;4;5;6;7;8;9;10;11;12;13;14
16 244;Дзета;33005341;М;27.03.1974;;;01.01.2010;11.61;24.55;24.55;14075.00;31269.00;Рабочие
16 245;Дзета;33005343;М;25.05.1984;;;01.01.2010;9.01;9.01;9.01;19691.00;42106.00;Руководители
16 246;Дзета;33005345;М;17.07.1978;;;01.01.2010;9;9;9;14075.00;38186.00;Рабочие
16 247;Дзета;33005347;М;23.07.1963;;;01.01.2010;13.28;13.28;13.28;22811.00;48164.00;Руководители
16 248;Дзета;33005348;М;27.01.1967;;;01.01.2010;14.64;20.77;20.77;16111.00;45814.00;Рабочие
16 249;Дзета;33005349;М;01.09.1966;;;01.01.2010;14.23;19.87;19.87;18213.00;47237.00;Специалисты и служащие
16 250;Дзета;33005351;М;02.11.1958;;;01.01.2010;14.63;27.76;27.76;25424.00;55537.00;Специалисты и служащие
16 251;Дзета;33005353;М;16.05.1973;;;01.01.2010;14.62;19.54;19.54;19041.00;42462.00;Специалисты и служащие
16 252;Дзета;33005355;М;17.08.1969;;;01.01.2010;14.63;22.54;22.54;16111.00;38728.00;Рабочие
16 253;Дзета;33005357;М;07.02.1968;;;01.01.2010;14.63;23.83;23.83;16111.00;36229.00;Рабочие
16 254;Дзета;33005360;М;16.01.1965;;;01.01.2010;9;9;9;27376.00;60966.00;Руководители
16 255;Дзета;33005366;М;01.01.1968;;;01.01.2010;10.45;24.61;24.61;28015.00;58531.00;Руководители
16 256;Дзета;33005367;М;07.06.1965;;;01.01.2010;14.63;29.48;29.48;22068.00;52799.00;Специалисты и служащие
16 257;Дзета;33005370;М;23.07.1979;;;16.01.2013;10.08;11.48;11.48;29184.00;64816.00;Руководители
16 258;Дзета;33005371;Ж;13.02.1973;;;01.01.2010;11.4;18.79;18.79;14587.00;33252.00;Специалисты и служащие
16 259;Дзета;33005372;М;11.05.1979;;;01.01.2010;10.77;12.41;12.41;23852.00;45891.00;Специалисты и служащие
16 260;Дзета;33005373;Ж;09.03.1986;;;01.01.2010;9;10.5;10.5;16295.00;35954.00;Специалисты и служащие
16 261;Дзета;33005374;М;26.09.1971;;;01.01.2010;14.63;25.55;25.55;16111.00;33175.00;Рабочие
16 262;Дзета;33005375;М;21.07.1970;;;01.01.2010;14.64;20.7;20.7;14075.00;32714.00;Рабочие
16 263;Дзета;33005376;М;16.09.1983;;;01.01.2010;9;9;9;22811.00;50824.00;Руководители
16 264;Дзета;33005377;М;24.07.1965;;;01.01.2010;14.63;26.29;26.29;16111.00;40197.00;Рабочие
16 265;Дзета;33005382;М;02.01.1957;срочник;;20.08.2018;11.5;24.65;24.65;24200.00;87206.00;Специалисты и служащие
16 266;Дзета;33005388;М;13.09.1974;;;01.01.2010;12.11;13.75;13.75;16111.00;38064.00;Рабочие
16 267;Дзета;33005389;Ж;20.08.1967;;;01.01.2010;10.86;12.32;12.32;18213.00;43010.00;Специалисты и служащие
16 268;Дзета;33005391;М;06.08.1985;;;01.01.2010;11.4;13.04;13.04;16111.00;46275.00;Рабочие
16 269;Дзета;33005393;М;06.04.1961;;;01.01.2010;14.64;18.34;18.34;14075.00;32207.00;Рабочие
16 270;Дзета;33005394;М;30.01.1972;;;01.01.2010;11.7;22.79;22.79;27376.00;64805.00;Руководители
16 271;Дзета;33005403;М;21.03.1977;;;01.01.2010;9.44;11.08;11.08;21510.00;46131.00;Специалисты и служащие
16 272;Дзета;33005404;Ж;26.01.1968;;;01.01.2010;14.63;20.79;20.79;20143.00;42032.00;Специалисты и служащие
16 273;Дзета;33005408;Ж;23.02.1985;;;01.01.2010;9;9;9;0.00;35245.00;Специалисты и служащие
16 274;Дзета;33005419;М;01.03.1964;;;01.01.2010;14.63;21.94;21.94;16111.00;36481.00;Рабочие
16 275;Дзета;33005432;М;08.04.1959;;;01.01.2010;11.7;27.2;27.2;22833.00;53512.00;Специалисты и служащие
16 276;Дзета;33005433;М;28.09.1966;;;01.01.2010;11.7;30.67;30.67;16111.00;35271.00;Рабочие
16 277;Дзета;33005436;М;22.06.1975;;;01.01.2010;11.69;20.12;20.12;20143.00;47340.00;Специалисты и служащие
16 278;Дзета;33005438;М;02.09.1958;;;01.01.2010;14.81;34.18;34.18;22811.00;55378.00;Руководители
16 279;Дзета;33005443;М;09.05.1990;;;17.01.2012;6.96;6.96;6.96;22833.00;46954.00;Специалисты и служащие
16 280;Дзета;33005448;М;08.03.1979;;;19.01.2012;6.95;6.95;6.95;14075.00;29665.00;Рабочие
16 281;Дзета;33005452;М;28.06.1966;;;01.01.2010;14.62;22.68;22.68;16111.00;39783.00;Рабочие
16 282;Дзета;33005454;М;11.08.1960;;;01.01.2010;9;24.92;24.92;16111.00;39018.00;Рабочие
16 283;Дзета;33005460;М;07.06.1971;;;01.01.2010;11.64;13.28;13.28;16111.00;37462.00;Рабочие
16 284;Дзета;33005461;М;10.02.1964;;;01.01.2010;14.62;20.1;20.1;14075.00;32055.00;Рабочие
16 285;Дзета;33005462;М;05.06.1981;;;01.01.2010;11.64;13.28;13.28;16111.00;37297.00;Рабочие
16 286;Дзета;33005465;М;21.05.1984;;;01.01.2010;9.01;9.01;9.01;22833.00;51116.00;Специалисты и служащие
16 287;Дзета;33005466;М;22.01.1964;;;01.01.2010;10.43;29.39;29.39;18213.00;37607.00;Специалисты и служащие
16 288;Дзета;33005469;М;26.04.1971;;;01.01.2010;14.64;20.34;20.34;16111.00;43224.00;Рабочие
16 289;Дзета;33005470;М;03.10.1971;;;01.01.2010;9.9;20.97;20.97;16111.00;39626.00;Рабочие
16 290;Дзета;33005471;М;03.06.1966;;;01.01.2010;11.61;30.42;30.42;16111.00;38866.00;Рабочие
16 291;Дзета;33005473;М;07.09.1970;;;01.01.2010;11.41;13.05;13.05;14075.00;34070.00;Рабочие
16 292;Дзета;33005476;М;05.08.1979;;;01.01.2010;10.67;12.31;12.31;22811.00;51268.00;Руководители
16 293;Дзета;33005479;М;27.12.1962;;;01.01.2010;11.43;11.44;11.44;20209.00;43939.00;Руководители
16 294;Дзета;33005480;М;24.08.1977;;;01.01.2010;14.64;18.75;18.75;25424.00;58650.00;Специалисты и служащие
16 295;Дзета;33005481;М;17.06.1981;;;01.08.2018;5.17;6.79;6.79;14075.00;28967.00;Рабочие
16 296;Дзета;33005483;М;01.10.1987;;;12.09.2016;6.89;8.01;8.01;16111.00;28112.00;Рабочие
16 297;Дзета;33005486;М;14.04.1961;;;01.01.2010;14.62;25.66;25.66;16111.00;36180.00;Рабочие
16 298;Дзета;33005487;М;12.03.1974;;;01.01.2010;14.63;23.99;23.99;16111.00;38319.00;Рабочие
16 299;Дзета;33005488;М;08.03.1971;;;01.01.2010;14.81;24.62;24.62;26636.00;60003.00;Специалисты и служащие
16 300;Дзета;33005489;М;21.06.1978;;;01.01.2010;10.86;10.86;10.86;19691.00;47138.00;Руководители
16 301;Дзета;33005491;М;06.02.1968;;;01.01.2010;13.95;28.09;28.09;18474.00;43848.00;Рабочие
16 302;Дзета;33005494;М;22.11.1974;;;01.01.2010;14.62;23.73;23.73;18474.00;37291.00;Рабочие
16 303;Дзета;33005495;М;06.06.1980;;;01.01.2010;11.7;11.7;11.7;16111.00;36679.00;Рабочие
16 304;Дзета;33005501;М;18.03.1974;;;01.01.2010;14.48;16.12;16.12;16111.00;38620.00;Рабочие
16 305;Дзета;33005502;М;02.05.1978;;;01.01.2010;10.82;16.25;16.25;16111.00;47792.00;Рабочие
16 306;Дзета;33005504;М;19.08.1980;;;01.01.2010;9;9;9;16111.00;41392.00;Рабочие
16 307;Дзета;33005508;М;19.09.1961;;;01.01.2010;10.76;24.33;24.33;19691.00;45260.00;Руководители
16 308;Дзета;33005514;М;20.04.1973;;;01.01.2010;11.63;13.72;13.72;14075.00;31920.00;Рабочие
16 309;Дзета;33005517;М;03.01.1964;;;01.01.2010;11.61;12.09;12.09;14075.00;27181.00;Рабочие
16 310;Дзета;33005518;М;10.05.1967;;;01.01.2010;14.64;25.23;25.23;14075.00;32756.00;Рабочие
16 311;Дзета;33005520;М;12.02.1963;;;01.01.2010;14.64;28.1;28.1;26614.00;59854.00;Руководители
16 312;Дзета;33005521;М;16.08.1965;;;01.01.2010;9;10.43;10.43;20372.00;44269.00;Руководители
16 313;Дзета;33005523;Ж;26.07.1970;;;01.01.2010;12.79;12.79;12.79;17199.00;39418.00;Специалисты и служащие
16 314;Дзета;33005524;М;02.10.1963;;;01.01.2010;14.61;31.38;31.38;26614.00;57778.00;Руководители
16 315;Дзета;33005526;М;16.11.1962;;;01.01.2010;14.63;33.34;33.34;15325.00;34373.00;Специалисты и служащие
16 316;Дзета;33005527;М;11.04.1965;;;01.01.2010;14.64;28.1;28.1;22811.00;51415.00;Руководители
16 317;Дзета;33005529;М;28.03.1972;;;01.01.2010;14.63;21.84;21.84;18213.00;41703.00;Специалисты и служащие
16 318;Дзета;33005531;Ж;10.01.1967;;;01.01.2010;14.63;22.06;22.06;14156.00;29799.00;Специалисты и служащие
16 319;Дзета;33005533;М;23.08.1981;;;01.01.2010;14.64;17.52;17.52;18213.00;55659.00;Специалисты и служащие
16 320;Дзета;33005534;М;06.02.1963;;;01.01.2010;14.64;24.54;24.54;20209.00;44923.00;Специалисты и служащие
16 321;Дзета;33005535;М;02.05.1960;;;01.01.2010;14.63;26.7;26.7;16111.00;36856.00;Рабочие
16 322;Дзета;33005539;М;09.02.1966;;;01.01.2010;14.63;20.73;20.73;16111.00;39826.00;Рабочие
16 323;Дзета;33005540;М;29.08.1982;;;01.01.2010;9;9;9;20143.00;42491.00;Специалисты и служащие
16 324;Дзета;33005541;М;26.05.1984;;;01.01.2010;9.92;10.64;10.64;16111.00;46211.00;Рабочие
16 325;Дзета;33005544;М;01.02.1984;;;01.01.2010;11.67;13.3;13.3;16111.00;37916.00;Рабочие
16 326;Дзета;33005548;М;23.05.1984;;;01.01.2010;9;9;9;16111.00;37178.00;Рабочие
16 327;Дзета;33005549;М;07.11.1977;;;01.01.2010;14.64;18.69;18.69;16111.00;39490.00;Рабочие
16 328;Дзета;33005555;М;01.12.1963;;;01.01.2010;14.56;16.2;16.2;19691.00;41402.00;Руководители
16 329;Дзета;33005556;М;13.05.1965;;;01.01.2010;14.64;16.49;16.49;16111.00;45922.00;Рабочие
16 330;Дзета;33005557;М;30.06.1964;;;01.01.2010;14.49;19.91;19.91;16111.00;36085.00;Рабочие
16 331;Дзета;33005560;М;01.09.1980;;;01.01.2010;9.84;9.84;9.84;16111.00;35147.00;Рабочие
16 332;Дзета;33005561;М;05.03.1980;;;01.01.2010;9;9;9;16111.00;32959.00;Рабочие
16 333;Дзета;33005562;М;17.05.1970;;;01.01.2010;14.64;25.04;25.04;16111.00;38918.00;Рабочие
16 334;Дзета;33005628;М;12.07.1977;;;01.01.2010;9.16;10.79;10.79;19854.00;58235.00;Руководители
16 335;Дзета;33005632;М;25.10.1963;;;01.01.2010;14.62;30.98;30.98;22833.00;51659.00;Специалисты и служащие
16 336;Дзета;33005633;М;07.06.1960;;;01.01.2010;14.62;33.59;33.59;16111.00;40607.00;Рабочие
16 337;Дзета;33005637;М;20.09.1973;;;01.01.2010;14.63;26.21;26.21;16111.00;35413.00;Рабочие
16 338;Дзета;33005638;М;26.02.1978;;;01.01.2010;9;9;9;16111.00;37920.00;Рабочие
16 339;Дзета;33005641;М;31.12.1967;;;01.01.2010;14.64;28.1;28.1;18213.00;42514.00;Специалисты и служащие
16 340;Дзета;33005677;М;19.02.1970;;;01.02.2010;14.34;22.31;22.31;14075.00;27993.00;Рабочие
16 341;Дзета;33005678;М;08.02.1964;;;01.02.2010;11.07;11.07;8.92;28467.00;65800.00;Специалисты и служащие
16 342;Дзета;33005679;Ж;24.02.1963;;;01.02.2010;8.92;8.92;8.92;25468.00;57597.00;Специалисты и служащие
16 343;Дзета;33005680;М;09.07.1961;;;09.02.2010;10.94;10.94;8.9;22833.00;51200.00;Специалисты и служащие
16 344;Дзета;33005681;М;26.07.1979;;;10.02.2010;8.9;8.9;8.9;18213.00;34343.00;Специалисты и служащие
16 345;Дзета;33005683;М;24.05.1982;;;18.02.2010;8.88;8.88;8.88;16111.00;37056.00;Рабочие
16 346;Дзета;33005684;М;29.03.1989;;;19.02.2010;8.87;8.87;8.87;16111.00;38288.00;Рабочие
16 347;Дзета;33005685;М;03.05.1987;;;23.07.2014;8.16;8.16;8.16;16111.00;32583.00;Рабочие
16 348;Дзета;33005687;М;14.11.1983;;;01.02.2012;6.92;6.92;6.92;16111.00;33964.00;Рабочие
16 349;Дзета;33005690;М;23.06.1983;;;02.03.2010;8.84;8.84;8.84;16111.00;33598.00;Рабочие
16 350;Дзета;33005695;М;30.10.1987;;;12.03.2010;8.81;8.81;8.81;16111.00;39952.00;Рабочие
16 351;Дзета;33005703;М;17.05.1966;;;01.04.2010;8.76;8.76;8.76;22216.00;50868.00;Специалисты и служащие
16 352;Дзета;33005704;М;01.02.1973;;;06.04.2010;8.74;8.74;8.74;19691.00;40663.00;Руководители
16 353;Дзета;33005706;М;31.12.1983;;;12.04.2010;8.72;8.72;8.72;25975.00;47605.00;Руководители
16 354;Дзета;33005708;М;30.10.1981;;;19.04.2010;8.71;8.71;8.71;16111.00;34051.00;Рабочие
16 355;Дзета;33005709;М;15.01.1985;;;27.04.2010;8.68;8.68;8.68;18820.00;42021.00;Специалисты и служащие
16 356;Дзета;33005710;М;03.11.1968;;;27.04.2010;8.68;8.68;8.68;16111.00;38215.00;Рабочие
16 357;Дзета;33005711;М;30.03.1987;;;27.04.2010;8.68;8.68;8.68;16111.00;45718.00;Рабочие
16 358;Дзета;33005712;М;14.01.1986;;;04.05.2010;8.66;8.66;8.66;22833.00;48209.00;Специалисты и служащие
16 359;Дзета;33005714;М;30.03.1989;;;04.05.2010;8.66;8.66;8.66;16111.00;46127.00;Рабочие
16 360;Дзета;33005715;Ж;15.10.1980;;;07.05.2010;8.65;8.65;8.65;18213.00;33300.00;Специалисты и служащие
16 361;Дзета;33005717;М;23.07.1978;;;11.05.2010;8.64;8.64;8.64;18213.00;45249.00;Специалисты и служащие
16 362;Дзета;33005718;М;13.06.1966;;;24.05.2010;8.61;8.61;8.61;19691.00;46441.00;Руководители
16 363;Дзета;33005720;М;21.02.1985;;;01.06.2010;8.59;8.59;8.59;14075.00;32387.00;Рабочие
16 364;Дзета;33005721;М;12.11.1979;;;01.06.2010;8.59;8.59;8.59;14075.00;30025.00;Рабочие
16 365;Дзета;33005736;М;04.04.1973;;;01.07.2010;16.27;19.97;19.97;22800.00;54301.00;Специалисты и служащие
16 366;Дзета;33005738;М;31.05.1965;;;01.07.2010;16.27;16.27;8.51;14075.00;33859.00;Рабочие
16 367;Дзета;33005743;М;18.11.1962;;;01.07.2010;16.28;16.28;8.51;12319.00;36873.00;Рабочие
16 368;Дзета;33005745;М;03.05.1960;;;01.07.2010;16.27;20.64;20.64;14075.00;38430.00;Рабочие
16 369;Дзета;33005748;М;02.04.1961;;;01.07.2010;15.83;20.21;20.21;16111.00;37052.00;Рабочие
16 370;Дзета;33005751;М;11.10.1972;;;01.07.2010;13.76;13.76;13.76;16111.00;36369.00;Рабочие
16 371;Дзета;33005755;М;06.06.1980;;;01.07.2010;15.46;15.47;15.47;14075.00;38526.00;Рабочие
16 372;Дзета;33005756;М;18.05.1957;;;01.07.2010;12.49;12.49;8.5;12319.00;39553.00;Рабочие
16 373;Дзета;33005757;М;21.09.1959;;;01.07.2010;11.29;11.29;8.5;14075.00;37702.00;Рабочие
16 374;Дзета;33005759;М;23.07.1977;;;01.07.2010;8.51;8.51;8.51;14075.00;39660.00;Рабочие
16 375;Дзета;33005760;М;18.10.1969;;;01.07.2010;13.88;13.88;8.5;12319.00;40629.00;Рабочие
16 376;Дзета;33005762;М;21.03.1963;;;01.07.2010;11.89;11.89;8.51;14075.00;42285.00;Рабочие
16 377;Дзета;33005763;М;18.08.1964;;;01.07.2010;13.12;15.31;15.31;16111.00;44844.00;Рабочие
16 378;Дзета;33005766;М;20.04.1965;;;01.07.2010;11.22;11.22;8.51;12319.00;43526.00;Рабочие
16 379;Дзета;33005768;М;28.04.1978;;;01.07.2010;8.9;8.9;8.9;16111.00;48627.00;Рабочие
16 380;Дзета;33005774;М;28.05.1958;;;01.07.2010;14.7;14.71;14.71;18474.00;57297.00;Рабочие
16 381;Дзета;33005775;М;01.01.1963;;;01.07.2010;16.26;16.26;8.51;14075.00;32793.00;Рабочие
16 382;Дзета;33005777;М;27.11.1967;;;01.07.2010;16.27;23.74;23.74;18474.00;44303.00;Рабочие
16 383;Дзета;33005778;М;31.07.1962;;;01.07.2010;16.27;34.86;34.86;14075.00;29445.00;Рабочие
16 384;Дзета;33005779;М;19.12.1959;;;01.07.2010;16.27;23.33;23.33;14075.00;36440.00;Рабочие
16 385;Дзета;33005781;М;29.10.1958;;;01.07.2010;16.27;22.73;22.73;17464.00;40766.00;Специалисты и служащие
16 386;Дзета;33005783;М;29.12.1958;;;01.07.2010;13.46;13.46;13.46;14075.00;39977.00;Рабочие
16 387;Дзета;33005784;М;29.04.1968;;;01.07.2010;13.22;13.22;8.5;14075.00;38703.00;Рабочие
16 388;Дзета;33005785;М;20.05.1976;;;01.07.2010;8.5;8.5;8.5;14075.00;39515.00;Рабочие
16 389;Дзета;33005786;М;07.09.1961;;;01.07.2010;8.72;8.72;8.72;18474.00;46698.00;Рабочие
16 390;Дзета;33005787;М;24.04.1969;;;01.07.2010;16.27;25.25;25.25;16111.00;45962.00;Рабочие
16 391;Дзета;33005789;М;19.01.1977;;;01.07.2010;13.74;13.75;13.75;14075.00;45057.00;Рабочие
16 392;Дзета;33005790;М;19.11.1960;;;01.07.2010;16.25;34.01;34.01;14075.00;43188.00;Рабочие
16 393;Дзета;33005793;М;23.06.1959;;;01.07.2010;16.27;33.93;33.93;16111.00;46109.00;Рабочие
16 394;Дзета;33005794;М;02.01.1958;;;01.07.2010;16.25;16.59;16.59;14075.00;32899.00;Рабочие
16 395;Дзета;33005795;М;27.10.1964;;;01.07.2010;16.27;16.27;8.5;14075.00;34301.00;Рабочие
16 396;Дзета;33005796;М;20.04.1979;;;01.07.2010;8.5;8.5;8.5;14075.00;38879.00;Рабочие
16 397;Дзета;33005797;М;19.09.1960;;;01.07.2010;16.27;16.92;16.92;14075.00;41877.00;Рабочие
16 398;Дзета;33005798;М;26.12.1958;;;01.07.2010;13.13;13.13;13.13;14075.00;38272.00;Рабочие
16 399;Дзета;33005799;М;20.03.1968;;;01.07.2010;16.28;29.54;29.54;16111.00;43882.00;Рабочие
16 400;Дзета;33005800;М;19.08.1973;;;01.07.2010;16.27;23.71;23.71;27376.00;66108.00;Руководители
16 401;Дзета;33005803;М;06.04.1978;;;01.07.2010;8.92;8.92;8.92;16111.00;38405.00;Рабочие
16 402;Дзета;33005805;М;15.11.1984;;;01.07.2010;12.02;12.02;12.02;18474.00;46443.00;Рабочие
